id_conce; id_acidente_tip; dia; mes; total; id_risco
14;174;25;12;1;1
14;174;29;12;1;1
14;172;30;12;2;2
14;185;5;1;1;1
14;163;18;1;1;1
14;174;20;1;1;1
14;172;21;1;1;1
14;174;23;1;1;1
14;172;23;1;2;1
14;18;24;1;1;1
14;172;25;1;1;1
14;174;26;1;2;1
14;172;1;2;1;1
14;172;4;2;1;1
14;174;6;2;1;1
14;172;12;2;1;1
14;174;14;2;1;1
14;175;23;2;1;1
14;174;28;2;2;1
14;163;6;3;1;1
14;174;7;3;1;1
14;185;11;3;1;1
14;174;26;3;1;1
14;172;14;6;1;1
14;172;6;4;1;2
14;172;10;4;1;1
14;172;12;4;1;1
14;172;18;4;1;1
14;172;7;8;1;1
14;174;13;8;1;1
14;185;30;8;1;1
14;172;30;8;1;1
14;172;5;9;1;1
14;174;12;10;1;1
14;174;14;10;1;1
14;172;16;10;1;1
14;172;17;10;1;1
14;172;19;10;1;1
14;185;15;12;2;1
14;172;18;12;1;1
14;172;20;12;2;2
14;174;2;1;1;1
14;183;6;1;2;1
14;172;20;1;1;1
14;172;31;1;1;3
14;172;31;1;1;1
14;172;31;1;2;1
14;174;13;2;2;1
14;172;18;2;2;1
14;172;29;2;1;2
14;172;8;4;1;1
14;177;8;4;1;1
14;187;17;4;1;2
14;185;9;5;1;1
14;187;21;5;1;1
14;174;21;5;1;1
14;174;25;5;1;1
14;187;25;5;2;1
14;174;30;5;1;1
14;174;31;5;1;1
14;11;2;6;1;1
14;174;10;6;2;1
14;175;17;6;2;1
14;187;18;6;2;2
14;174;18;6;1;1
14;174;19;6;1;1
14;172;26;6;2;1
14;174;29;6;2;1
14;172;29;6;1;1
14;174;2;7;1;1
14;172;6;7;1;1
14;11;7;7;4;1
14;172;9;7;1;1
14;172;12;7;1;1
14;174;13;7;1;1
14;187;17;7;1;1
14;174;22;7;1;1
14;172;30;7;2;1
14;174;4;3;1;1
14;174;10;3;1;1
14;185;18;3;2;1
14;185;21;3;1;1
14;187;26;3;1;1
14;11;3;8;1;1
14;174;6;8;1;1
14;172;7;8;1;1
14;174;15;8;1;1
14;172;18;8;2;1
14;174;24;8;2;1
14;6;25;8;1;2
14;172;2;9;2;1
14;174;2;9;2;1
14;174;2;9;1;1
14;174;10;9;1;1
14;174;16;9;1;1
14;6;18;9;1;1
14;174;19;9;1;1
14;174;23;9;1;1
14;174;1;10;1;1
14;187;1;10;2;1
14;172;5;10;1;1
14;11;5;10;1;1
14;187;7;10;2;2
14;172;9;10;1;1
14;174;15;10;1;1
14;172;21;10;1;1
14;174;30;10;1;1
14;187;4;11;1;1
14;174;12;11;1;2
14;174;12;11;1;1
14;174;12;11;1;1
14;11;16;11;1;1
14;172;16;11;1;1
14;163;19;11;1;1
14;174;19;11;1;1
14;163;20;11;1;1
14;187;21;11;1;1
14;172;23;11;2;1
14;172;25;11;1;1
14;174;25;11;1;1
14;185;26;11;1;1
14;11;26;11;1;1
14;172;30;11;1;1
14;187;12;12;1;1
14;172;24;12;1;1
14;172;3;1;2;1
14;174;5;1;1;1
14;172;9;1;1;1
14;163;16;1;1;1
14;174;20;1;1;1
14;174;22;1;1;1
14;172;28;1;2;1
14;11;31;1;1;1
14;174;2;2;2;1
14;172;2;2;1;1
14;187;8;2;1;1
14;185;8;2;2;1
14;187;17;2;2;2
14;172;19;2;1;1
14;174;20;2;2;1
14;11;22;2;1;1
14;172;24;2;2;1
14;11;12;3;1;1
14;174;15;3;1;1
14;185;20;3;1;1
14;187;23;3;1;1
14;175;26;3;1;1
14;172;6;4;2;1
14;187;10;4;1;2
14;172;12;5;1;1
14;185;17;5;1;1
14;172;23;5;2;1
14;172;28;6;1;1
14;172;28;6;2;1
14;13;1;7;1;1
14;55;6;7;1;1
14;13;14;7;2;1
14;55;17;7;1;1
14;55;30;7;1;1
14;55;6;8;1;1
14;6;9;8;1;1
14;13;15;8;1;1
14;55;17;8;1;1
14;55;24;8;1;1
14;13;30;8;2;1
14;13;6;9;1;1
14;55;14;9;2;1
14;55;16;9;1;1
14;55;18;9;1;1
14;190;21;9;1;2
14;55;22;9;1;1
14;13;25;9;1;1
14;55;6;10;1;1
14;55;13;10;1;1
14;13;22;10;1;3
14;55;26;10;2;1
14;55;27;10;1;1
14;55;28;10;1;1
14;190;29;10;1;2
14;13;31;10;1;1
14;4;3;11;1;1
14;4;13;11;1;1
14;55;22;11;1;1
14;4;25;11;1;1
14;55;15;12;1;2
14;4;22;12;1;1
14;4;5;1;1;1
14;4;8;1;1;1
14;4;26;1;1;1
14;55;8;2;1;1
14;77;14;2;1;1
14;75;19;2;1;2
14;4;28;2;1;1
14;4;8;3;1;1
14;75;8;3;1;1
14;4;10;3;1;2
14;4;11;3;1;1
14;55;25;3;1;1
14;4;12;4;1;1
14;55;14;4;1;1
14;4;28;4;1;2
14;75;2;5;1;2
14;55;13;5;1;1
14;75;13;5;1;2
14;55;19;5;1;1
14;4;3;6;1;1
14;75;15;6;1;1
14;75;17;6;1;1
14;75;24;6;1;1
14;55;14;7;1;1
14;55;17;7;2;1
14;4;19;7;1;1
14;55;7;8;1;1
14;53;16;8;1;1
14;77;23;8;1;1
14;55;10;9;1;1
14;4;28;9;1;1
14;4;7;10;1;1
14;4;11;10;1;2
14;11;13;10;1;1
14;55;29;10;1;1
14;4;3;11;1;1
14;55;10;11;1;1
14;55;12;11;1;1
14;55;18;11;1;1
14;55;29;11;1;1
14;55;20;12;1;1
14;4;29;12;1;1
14;55;24;1;1;1
14;4;1;3;1;1
14;4;10;3;1;1
14;4;22;3;1;1
14;55;8;5;1;1
14;55;24;5;1;1
14;4;27;5;1;1
14;75;7;6;1;1
14;75;15;6;1;1
14;55;30;6;1;1
14;4;1;7;1;1
14;4;3;7;1;1
14;4;4;7;1;1
14;6;21;7;1;1
14;55;26;7;1;1
14;4;31;7;1;1
14;4;18;8;1;2
14;55;4;9;1;1
14;75;4;9;1;1
14;4;18;9;1;1
