data;caminhao;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos;3
22/09/2010;1;1;1;1;0;0;2
23/09/2010;1;1;0;1;0;0;2
26/09/2010;2;1;0;0;1;0;2
28/09/2010;1;1;0;2;0;0;2
28/09/2010;2;3;0;0;0;0;1
30/09/2010;1;9;0;0;0;0;1
30/09/2010;1;1;0;0;0;0;1
30/09/2010;1;1;1;0;0;0;1
01/10/2010;1;1;1;0;1;0;2
02/10/2010;1;5;0;0;0;0;1
02/10/2010;3;4;1;1;0;0;2
05/10/2010;1;0;0;0;0;1;3
07/10/2010;1;2;0;0;0;0;1
07/10/2010;1;1;0;0;0;0;1
07/10/2010;2;0;1;0;0;0;1
08/10/2010;1;1;1;0;0;0;1
08/10/2010;1;0;1;0;0;0;1
08/10/2010;2;3;0;0;0;0;1
13/10/2010;1;3;1;0;0;0;1
16/10/2010;1;2;0;0;1;0;2
16/10/2010;3;2;0;0;0;0;1
17/10/2010;1;4;0;0;0;0;1
18/10/2010;1;1;1;0;0;0;1
18/10/2010;1;2;0;0;0;0;1
20/10/2010;1;1;0;0;0;0;1
21/10/2010;2;1;1;1;0;0;2
23/10/2010;1;2;0;1;0;0;2
26/10/2010;3;1;1;0;0;0;1
26/10/2010;2;0;1;0;0;0;1
03/11/2010;1;1;0;1;0;0;2
06/11/2010;4;5;0;0;0;0;1
12/11/2010;1;2;0;0;0;0;1
13/11/2010;2;0;1;0;0;0;1
15/11/2010;1;2;0;2;0;0;2
17/11/2010;2;1;0;0;0;0;1
17/11/2010;2;2;0;0;0;0;1
17/11/2010;2;1;2;0;0;0;1
20/11/2010;3;2;0;0;0;0;1
20/11/2010;1;2;1;0;0;0;1
20/11/2010;1;2;0;1;0;1;3
21/11/2010;1;6;0;0;0;0;1
22/11/2010;3;2;3;0;1;0;2
23/11/2010;1;0;0;1;0;0;2
23/11/2010;2;4;1;0;0;0;1
30/11/2010;1;5;0;0;0;0;1
02/12/2010;1;2;0;0;0;0;1
08/12/2010;2;1;0;0;0;0;1
08/12/2010;2;6;0;0;0;0;1
08/12/2010;3;3;0;0;0;0;1
14/12/2010;1;2;0;0;0;0;1
14/12/2010;3;2;0;0;0;0;1
17/12/2010;2;0;1;0;0;0;1
17/12/2010;2;1;0;2;0;0;2
17/12/2010;2;2;0;0;0;0;1
25/12/2010;2;1;0;1;0;0;2
25/12/2010;3;16;1;0;0;0;1
30/12/2010;1;3;0;0;0;0;1
30/12/2010;2;2;0;0;0;0;1
30/12/2010;1;2;0;0;0;0;1
31/12/2010;3;3;0;0;0;0;1
01/01/2011;1;1;0;0;1;0;2
02/01/2011;1;1;1;0;0;1;3
02/01/2011;1;1;0;3;0;0;2
02/01/2011;2;1;0;0;0;0;1
03/01/2011;1;0;0;1;0;0;2
06/01/2011;1;1;1;1;0;0;2
07/01/2011;2;1;0;0;0;0;1
08/01/2011;2;2;0;0;0;0;1
11/01/2011;2;2;0;0;0;0;1
12/01/2011;2;4;0;0;0;0;1
13/01/2011;3;6;0;0;0;0;1
15/01/2011;1;0;1;0;1;0;2
15/01/2011;2;1;0;1;0;0;2
16/01/2011;1;24;0;1;0;0;2
16/01/2011;1;3;0;0;0;0;1
17/01/2011;4;2;0;0;0;0;1
22/01/2011;1;7;0;0;0;0;1
24/01/2011;1;1;1;0;0;1;3
25/01/2011;1;1;0;0;0;0;1
26/01/2011;4;2;1;0;1;0;2
28/01/2011;1;4;0;0;0;0;1
28/01/2011;4;1;0;1;0;0;2
29/01/2011;2;1;0;0;1;0;2
30/01/2011;2;1;1;0;0;0;1
30/01/2011;1;3;0;0;1;1;3
31/01/2011;2;2;1;0;0;0;1
31/01/2011;2;2;0;0;0;0;1
02/02/2011;4;2;0;0;0;0;1
03/02/2011;2;2;0;0;0;0;1
03/02/2011;1;0;0;1;0;0;2
04/02/2011;2;3;0;0;0;0;1
05/02/2011;3;2;0;0;0;0;1
05/02/2011;1;1;0;0;0;0;1
05/02/2011;2;2;0;0;0;0;1
06/02/2011;2;2;0;0;0;0;1
07/02/2011;2;2;0;0;0;0;1
08/02/2011;1;4;0;0;0;0;1
08/02/2011;1;1;0;0;0;0;1
09/02/2011;1;1;0;0;0;0;1
09/02/2011;1;3;0;1;0;0;2
10/02/2011;1;2;0;0;0;0;1
10/02/2011;2;4;0;0;1;0;2
10/02/2011;1;2;0;0;0;0;1
13/02/2011;2;2;0;0;0;1;3
13/02/2011;1;2;0;0;0;0;1
13/02/2011;1;0;0;1;0;0;2
16/02/2011;1;0;2;0;0;0;1
17/02/2011;2;1;0;0;0;0;1
19/02/2011;4;3;2;0;0;0;1
20/02/2011;2;1;0;0;0;0;1
20/02/2011;1;1;0;0;0;1;3
21/02/2011;2;1;0;0;0;0;1
21/02/2011;1;2;0;0;0;0;1
21/02/2011;1;3;0;0;0;0;1
24/02/2011;2;1;0;0;0;0;1
24/02/2011;2;0;1;0;0;0;1
25/02/2011;2;4;1;0;0;0;1
26/02/2011;1;1;3;1;0;0;2
26/02/2011;2;1;0;0;0;0;1
26/02/2011;2;1;0;0;0;0;1
27/02/2011;1;4;0;1;0;0;2
28/02/2011;1;2;0;1;0;0;2
03/03/2011;1;1;0;0;0;0;1
04/03/2011;1;1;0;1;0;0;2
04/03/2011;2;2;0;0;0;0;1
06/03/2011;1;1;0;0;0;0;1
06/03/2011;2;1;0;0;0;0;1
08/03/2011;1;0;2;0;0;0;1
09/03/2011;1;1;0;0;0;0;1
10/03/2011;2;1;0;0;0;0;1
11/03/2011;1;2;0;0;0;0;1
11/03/2011;1;4;0;0;0;0;1
14/03/2011;1;1;0;0;0;0;1
16/03/2011;2;1;0;1;0;0;2
18/03/2011;1;3;0;1;0;0;2
19/03/2011;3;2;0;0;0;0;1
20/03/2011;1;1;0;0;0;0;1
21/03/2011;1;5;0;1;0;0;2
21/03/2011;2;1;1;0;0;0;1
23/03/2011;1;1;2;0;0;0;1
24/03/2011;2;3;0;0;0;0;1
24/03/2011;1;2;0;0;0;0;1
25/03/2011;2;2;0;0;0;0;1
25/03/2011;1;1;0;0;1;0;2
25/03/2011;1;1;1;0;0;0;1
25/03/2011;1;1;0;0;0;0;1
25/03/2011;3;2;0;0;1;0;2
25/03/2011;1;1;0;0;0;0;1
26/03/2011;2;0;1;0;0;0;1
28/03/2011;2;1;0;0;0;0;1
29/03/2011;2;0;0;1;0;0;2
29/03/2011;2;1;0;1;0;0;2
31/03/2011;1;1;0;0;0;0;1
31/03/2011;2;2;0;0;0;0;1
02/04/2011;2;1;0;0;0;0;1
03/04/2011;1;1;0;0;0;0;1
03/04/2011;2;2;2;0;0;0;1
03/04/2011;1;2;1;0;0;0;1
07/04/2011;1;1;0;0;0;0;1
08/04/2011;2;1;0;0;0;0;1
09/04/2011;2;0;1;0;0;0;1
10/04/2011;3;4;0;0;0;0;1
10/04/2011;1;1;0;0;0;0;1
10/04/2011;2;0;1;0;1;2;3
10/04/2011;1;0;1;0;0;0;1
12/04/2011;1;1;0;0;0;0;1
13/04/2011;1;1;1;0;0;0;1
13/04/2011;1;3;1;0;0;0;1
14/04/2011;1;13;1;0;1;0;2
14/04/2011;1;1;0;0;0;0;1
16/04/2011;1;24;0;0;0;0;1
17/04/2011;2;1;0;0;0;0;1
17/04/2011;1;1;1;0;0;0;1
17/04/2011;1;2;0;0;0;0;1
18/04/2011;1;0;0;0;0;0;1
18/04/2011;1;2;0;0;0;0;1
18/04/2011;1;3;0;0;0;0;1
19/04/2011;1;4;0;0;0;0;1
19/04/2011;1;3;0;0;0;0;1
20/04/2011;1;2;0;0;0;0;1
20/04/2011;1;1;0;0;0;0;1
20/04/2011;1;3;0;0;0;0;1
20/04/2011;1;0;2;0;0;0;1
20/04/2011;1;1;0;0;0;0;1
21/04/2011;1;0;0;0;0;0;1
21/04/2011;2;4;0;0;0;0;1
21/04/2011;2;2;0;0;0;0;1
23/04/2011;1;0;1;0;0;0;1
24/04/2011;1;1;0;0;0;0;1
24/04/2011;1;0;0;0;0;0;1
24/04/2011;1;1;0;0;0;0;1
25/04/2011;1;4;1;0;0;0;1
26/04/2011;2;2;0;0;0;0;1
27/04/2011;1;2;0;0;0;0;1
27/04/2011;2;2;0;0;0;0;1
28/04/2011;1;3;0;0;0;0;1
28/04/2011;2;2;0;0;0;0;1
29/04/2011;1;3;0;0;1;0;2
30/04/2011;1;3;0;0;0;0;1
01/05/2011;1;2;0;0;0;0;1
03/05/2011;2;2;0;0;0;0;1
03/05/2011;2;1;0;0;0;1;3
03/05/2011;2;0;2;0;0;0;1
03/05/2011;1;1;1;0;0;0;1
03/05/2011;2;1;1;0;0;0;1
07/05/2011;1;1;0;1;1;1;3
07/05/2011;1;1;0;0;0;0;1
08/05/2011;1;22;0;1;0;0;2
11/05/2011;2;1;1;0;0;0;1
12/05/2011;1;1;0;0;0;0;1
13/05/2011;1;1;0;0;0;0;1
13/05/2011;1;0;2;1;0;0;2
14/05/2011;1;2;0;0;0;0;1
14/05/2011;2;2;0;0;0;0;1
15/05/2011;2;5;0;0;0;0;1
15/05/2011;2;3;0;0;0;0;1
16/05/2011;1;2;0;0;0;0;1
16/05/2011;2;1;0;0;0;0;1
18/05/2011;1;1;0;1;0;0;2
18/05/2011;3;5;0;0;0;0;1
18/05/2011;1;2;0;0;0;0;1
19/05/2011;2;3;0;0;0;0;1
19/05/2011;3;2;0;0;0;0;1
20/05/2011;1;2;0;0;0;1;3
21/05/2011;2;1;0;0;0;0;1
21/05/2011;1;1;0;1;0;0;2
21/05/2011;1;1;1;0;0;0;1
21/05/2011;1;1;1;0;0;0;1
22/05/2011;1;3;0;0;0;0;1
22/05/2011;1;1;0;0;0;2;3
23/05/2011;1;3;0;0;0;0;1
23/05/2011;2;1;2;0;0;0;1
26/05/2011;2;1;0;0;0;0;1
26/05/2011;2;1;0;1;0;0;2
26/05/2011;2;36;0;0;0;0;1
27/05/2011;2;1;1;1;0;0;2
29/05/2011;3;2;0;0;0;0;1
31/05/2011;2;1;0;0;0;0;1
02/06/2011;2;1;0;0;0;0;1
02/06/2011;1;1;1;0;0;0;1
02/06/2011;3;2;0;0;0;0;1
03/06/2011;2;2;0;0;0;0;1
03/06/2011;1;4;1;0;0;0;1
03/06/2011;4;3;0;0;0;0;1
04/06/2011;1;2;0;0;0;0;1
05/06/2011;2;7;2;0;0;0;1
07/06/2011;3;1;0;0;0;0;1
07/06/2011;3;1;0;0;0;1;3
07/06/2011;2;3;0;0;0;0;1
07/06/2011;2;1;0;0;0;0;1
07/06/2011;1;0;1;0;0;0;1
09/06/2011;1;2;0;1;0;0;2
14/06/2011;2;0;0;1;0;0;2
15/06/2011;4;1;0;0;0;1;3
15/06/2011;1;2;5;0;0;0;1
16/06/2011;2;2;0;0;0;0;1
16/06/2011;1;2;0;0;0;0;1
17/06/2011;1;1;0;0;0;0;1
18/06/2011;3;1;0;0;0;1;3
18/06/2011;3;2;0;0;0;0;1
19/06/2011;3;1;0;0;0;0;1
19/06/2011;2;3;0;0;0;0;1
20/06/2011;1;5;0;0;0;0;1
21/06/2011;1;1;1;0;0;0;1
23/06/2011;1;1;0;0;0;0;1
23/06/2011;2;0;1;0;0;0;1
24/06/2011;2;2;0;0;0;0;1
25/06/2011;3;2;0;0;1;0;2
25/06/2011;3;2;0;0;0;0;1
26/06/2011;4;2;0;0;0;0;1
28/06/2011;2;1;0;0;0;0;1
29/06/2011;2;1;0;0;2;2;3
01/07/2011;1;5;0;0;0;0;1
02/07/2011;1;1;1;0;0;0;1
02/07/2011;3;1;0;1;0;0;2
03/07/2011;1;0;0;0;0;0;1
03/07/2011;1;2;0;0;0;0;1
05/07/2011;1;4;0;0;0;0;1
07/07/2011;2;5;0;0;0;0;1
08/07/2011;1;4;0;0;0;0;1
11/07/2011;2;2;0;0;0;0;1
12/07/2011;1;6;0;0;0;0;1
13/07/2011;1;1;0;1;0;0;2
18/07/2011;4;2;0;1;0;1;3
18/07/2011;2;2;0;0;0;0;1
20/07/2011;1;1;5;0;0;0;1
20/07/2011;4;1;1;0;0;0;1
21/07/2011;1;1;2;0;0;0;1
22/07/2011;2;2;0;0;0;0;1
22/07/2011;2;1;0;0;0;0;1
22/07/2011;1;1;1;0;0;0;1
22/07/2011;2;1;0;0;0;0;1
22/07/2011;2;1;1;2;0;0;2
23/07/2011;1;3;0;0;0;0;1
26/07/2011;1;1;0;0;1;0;2
26/07/2011;2;1;0;0;0;1;3
28/07/2011;1;3;0;0;0;0;1
29/07/2011;2;0;1;0;0;0;1
31/07/2011;2;1;0;0;0;0;1
31/07/2011;1;0;0;0;0;1;3
31/07/2011;6;2;1;0;0;0;1
02/08/2011;1;1;0;0;1;0;2
03/08/2011;1;2;0;0;0;0;1
05/08/2011;2;0;3;0;0;0;1
06/08/2011;2;1;0;0;0;0;1
07/08/2011;5;2;1;0;0;0;1
09/08/2011;1;12;3;0;0;0;1
11/08/2011;3;3;0;0;0;0;1
13/08/2011;2;1;0;0;0;0;1
13/08/2011;1;2;0;0;0;0;1
13/08/2011;1;4;0;0;0;0;1
14/08/2011;1;2;0;1;0;0;2
15/08/2011;2;38;2;0;0;0;1
15/08/2011;1;4;0;0;0;0;1
16/08/2011;1;1;3;0;0;0;1
18/08/2011;3;1;0;0;1;0;2
19/08/2011;1;1;0;0;0;0;1
25/08/2011;2;3;0;0;0;0;1
25/08/2011;2;6;0;0;0;0;1
25/08/2011;2;0;0;0;1;0;2
27/08/2011;2;1;0;0;0;0;1
30/08/2011;2;0;0;1;0;0;2
31/08/2011;2;3;0;0;0;0;1
03/09/2011;1;0;2;0;0;0;1
06/09/2011;2;3;1;0;0;0;1
07/09/2011;2;1;1;0;0;0;1
07/09/2011;2;2;0;0;0;0;1
10/09/2011;1;2;0;0;0;0;1
14/09/2011;2;1;1;4;0;1;3
18/09/2011;1;0;1;0;0;0;1
19/09/2011;2;1;0;0;0;1;3
20/09/2011;2;1;0;0;1;0;2
21/09/2011;3;3;0;0;0;0;1
22/09/2011;2;0;1;0;0;0;1
23/09/2011;1;1;0;0;0;0;1
23/09/2011;3;6;2;0;0;0;1
23/09/2011;2;2;0;0;0;0;1
23/09/2011;2;4;0;0;0;0;1
27/09/2011;4;1;0;0;0;0;1
27/09/2011;2;4;0;0;0;0;1
28/09/2011;3;3;0;0;0;0;1
28/09/2011;2;2;0;0;2;2;3
28/09/2011;1;2;0;2;2;0;2
29/09/2011;2;4;2;0;0;0;1
30/09/2011;1;1;1;0;0;0;1
01/10/2011;1;2;0;0;0;0;1
03/10/2011;1;1;0;1;0;0;2
04/10/2011;2;1;0;0;0;0;1
05/10/2011;4;2;0;0;0;0;1
06/10/2011;2;1;1;1;0;0;2
06/10/2011;1;1;0;0;1;0;2
08/10/2011;1;0;0;2;0;0;2
08/10/2011;2;2;0;0;0;0;1
09/10/2011;1;1;0;0;0;0;1
10/10/2011;2;2;1;1;0;0;2
10/10/2011;2;1;1;0;0;0;1
10/10/2011;3;1;0;0;1;0;2
10/10/2011;5;6;0;0;0;0;1
12/10/2011;2;1;0;0;0;0;1
13/10/2011;1;6;0;0;0;0;1
13/10/2011;4;2;0;0;0;0;1
14/10/2011;2;5;0;0;0;0;1
14/10/2011;2;1;0;1;0;0;2
16/10/2011;1;1;0;0;0;0;1
17/10/2011;2;2;3;1;1;1;3
17/10/2011;1;2;1;1;0;0;2
19/10/2011;2;4;1;0;0;0;1
25/10/2011;3;8;1;0;0;0;1
30/10/2011;2;5;0;0;0;0;1
30/10/2011;2;2;1;1;0;0;2
01/11/2011;2;1;0;0;0;0;1
01/11/2011;1;2;0;0;1;0;2
02/11/2011;2;1;0;0;1;0;2
02/11/2011;2;1;0;0;0;0;1
03/11/2011;1;4;0;0;0;0;1
04/11/2011;2;1;1;0;0;0;1
07/11/2011;2;0;1;0;0;0;1
07/11/2011;3;1;0;1;0;0;2
09/11/2011;2;1;0;0;0;0;1
09/11/2011;1;2;0;1;0;0;2
09/11/2011;2;4;0;1;0;0;2
11/11/2011;1;1;0;0;1;1;3
11/11/2011;3;0;2;0;0;0;1
11/11/2011;2;2;0;0;0;0;1
13/11/2011;2;1;0;1;0;0;2
13/11/2011;2;2;2;0;0;0;1
13/11/2011;1;2;0;0;0;0;1
14/11/2011;1;1;0;0;2;0;2
15/11/2011;2;2;0;0;1;0;2
17/11/2011;2;2;0;0;0;0;1
23/11/2011;2;1;0;0;0;0;1
24/11/2011;3;1;1;0;0;0;1
24/11/2011;1;1;0;0;0;0;1
25/11/2011;2;0;1;0;0;0;1
26/11/2011;2;1;1;0;0;0;1
27/11/2011;5;3;0;0;0;0;1
27/11/2011;3;3;0;0;0;0;1
28/11/2011;2;1;0;0;0;1;3
28/11/2011;2;1;0;0;0;0;1
28/11/2011;2;2;0;0;0;0;1
28/11/2011;2;1;0;0;0;0;1
30/11/2011;2;2;0;0;0;0;1
01/12/2011;1;0;1;0;2;0;2
01/12/2011;1;2;0;0;0;0;1
02/12/2011;2;3;0;0;0;0;1
05/12/2011;2;1;0;1;0;0;2
05/12/2011;2;1;0;0;0;0;1
05/12/2011;1;4;0;0;0;0;1
05/12/2011;2;2;0;0;0;0;1
07/12/2011;2;0;1;0;0;0;1
08/12/2011;3;3;0;0;0;0;1
10/12/2011;2;1;0;0;0;0;1
11/12/2011;2;0;0;1;0;0;2
11/12/2011;2;5;0;0;0;0;1
12/12/2011;2;1;0;0;0;0;1
14/12/2011;1;1;1;0;0;0;1
14/12/2011;1;0;1;0;0;0;1
16/12/2011;1;2;2;0;0;0;1
17/12/2011;2;1;0;0;0;0;1
18/12/2011;2;2;0;0;0;0;1
18/12/2011;2;2;0;0;0;0;1
19/12/2011;2;2;1;0;0;0;1
20/12/2011;2;1;0;0;0;0;1
22/12/2011;2;3;1;0;0;0;1
22/12/2011;2;1;3;0;0;0;1
23/12/2011;2;0;2;0;0;0;1
23/12/2011;2;4;0;0;0;0;1
24/12/2011;2;1;0;0;0;0;1
30/12/2011;1;1;0;0;1;0;2
31/12/2011;1;2;0;0;0;0;1
31/12/2011;2;3;0;0;0;0;1
31/12/2011;2;4;0;0;0;0;1
31/12/2011;4;2;0;0;0;0;1
04/01/2012;2;4;0;0;0;0;1
04/01/2012;1;4;0;0;0;0;1
04/01/2012;2;6;0;0;0;0;1
07/01/2012;2;2;0;0;0;0;1
07/01/2012;2;2;2;0;0;0;1
11/01/2012;4;2;0;0;0;0;1
12/01/2012;4;2;0;0;0;0;1
12/01/2012;1;0;1;1;0;0;2
14/01/2012;1;3;1;1;0;0;2
14/01/2012;1;1;0;1;0;0;2
20/01/2012;2;1;0;0;0;0;1
21/01/2012;1;1;0;0;0;0;1
22/01/2012;2;3;0;0;1;0;2
22/01/2012;2;5;0;0;0;0;1
25/01/2012;4;2;0;0;0;0;1
25/01/2012;1;1;0;0;1;0;2
26/01/2012;2;2;0;0;0;0;1
28/01/2012;2;3;1;0;0;0;1
29/01/2012;1;1;0;0;0;0;1
29/01/2012;1;1;1;0;0;0;1
29/01/2012;1;4;0;0;0;0;1
01/02/2012;1;4;0;0;0;0;1
03/02/2012;4;2;1;1;3;0;2
04/02/2012;2;1;6;0;0;0;1
05/02/2012;2;1;1;0;0;0;1
05/02/2012;2;2;0;0;0;0;1
07/02/2012;3;0;2;0;0;0;1
08/02/2012;2;1;1;0;0;0;1
08/02/2012;2;0;0;1;0;0;2
09/02/2012;1;1;1;0;0;0;1
10/02/2012;1;1;0;0;1;0;2
11/02/2012;2;1;0;2;0;0;2
14/02/2012;2;2;0;0;0;0;1
15/02/2012;2;4;0;0;0;0;1
15/02/2012;2;1;0;1;0;0;2
16/02/2012;1;1;0;0;0;1;3
17/02/2012;2;1;0;0;0;0;1
17/02/2012;2;1;0;0;0;0;1
17/02/2012;2;0;0;1;0;0;2
18/02/2012;1;1;0;0;0;0;1
18/02/2012;2;0;1;0;0;0;1
19/02/2012;2;2;0;0;0;0;1
22/02/2012;1;2;0;0;0;0;1
22/02/2012;1;1;0;0;0;1;3
22/02/2012;2;0;0;1;2;0;2
24/02/2012;1;2;0;0;0;0;1
25/02/2012;2;1;0;0;0;0;1
26/02/2012;2;3;0;0;0;0;1
28/02/2012;2;0;1;0;0;0;1
29/02/2012;1;2;0;0;0;0;1
29/02/2012;2;2;0;0;0;0;1
01/03/2012;6;3;0;0;0;0;1
01/03/2012;1;2;0;0;0;0;1
02/03/2012;2;1;0;0;0;0;1
04/03/2012;2;1;0;0;0;0;1
04/03/2012;2;1;0;0;0;0;1
05/03/2012;2;1;0;0;0;0;1
07/03/2012;1;0;0;0;0;2;3
08/03/2012;1;1;0;0;0;0;1
08/03/2012;1;2;0;0;0;0;1
09/03/2012;2;1;0;1;0;0;2
09/03/2012;2;2;0;0;0;0;1
09/03/2012;2;3;0;0;0;0;1
10/03/2012;1;3;0;0;0;0;1
11/03/2012;2;1;0;0;0;0;1
11/03/2012;1;1;1;0;0;0;1
12/03/2012;2;1;0;1;0;0;2
12/03/2012;2;1;0;0;2;0;2
13/03/2012;2;1;0;0;0;0;1
14/03/2012;4;2;0;0;0;0;1
15/03/2012;1;3;0;0;0;0;1
17/03/2012;3;0;2;0;0;0;1
17/03/2012;5;2;0;2;1;0;2
17/03/2012;1;0;0;1;0;0;2
20/03/2012;2;1;2;0;0;0;1
21/03/2012;2;0;3;0;0;0;1
22/03/2012;1;54;0;0;0;0;1
22/03/2012;2;1;0;0;0;1;3
22/03/2012;2;1;0;0;0;0;1
23/03/2012;2;0;1;0;0;0;1
23/03/2012;2;0;1;1;0;0;2
24/03/2012;2;1;0;0;0;0;1
25/03/2012;2;1;0;0;0;0;1
25/03/2012;2;0;1;0;0;0;1
27/03/2012;2;1;0;0;1;0;2
27/03/2012;1;1;0;0;0;0;1
28/03/2012;1;0;1;0;0;0;1
28/03/2012;1;1;0;0;0;0;1
29/03/2012;1;11;0;0;0;0;1
30/03/2012;1;2;0;0;0;0;1
30/03/2012;2;4;0;0;0;0;1
31/03/2012;2;1;1;0;0;0;1
04/04/2012;1;5;0;0;0;0;1
05/04/2012;2;12;0;2;0;0;2
05/04/2012;1;3;0;0;1;0;2
05/04/2012;2;0;1;0;0;0;1
06/04/2012;2;0;1;0;0;0;1
06/04/2012;1;1;1;0;0;0;1
08/04/2012;3;2;0;0;0;0;1
09/04/2012;1;6;0;0;0;0;1
09/04/2012;2;1;1;0;0;0;1
10/04/2012;1;7;0;0;0;0;1
13/04/2012;1;0;0;1;0;0;2
13/04/2012;2;2;0;0;0;0;1
15/04/2012;3;3;0;0;0;0;1
16/04/2012;2;2;0;0;0;0;1
16/04/2012;1;2;0;0;0;0;1
16/04/2012;1;1;0;0;0;0;1
17/04/2012;2;2;0;0;0;0;1
20/04/2012;1;2;0;0;0;0;1
20/04/2012;2;1;0;0;0;0;1
21/04/2012;2;1;0;0;0;0;1
21/04/2012;2;2;1;2;0;0;2
23/04/2012;1;2;0;0;0;0;1
23/04/2012;1;2;0;0;0;0;1
25/04/2012;2;1;0;0;0;0;1
28/04/2012;2;1;0;1;0;0;2
28/04/2012;2;1;1;0;0;0;1
29/04/2012;2;1;0;0;2;0;2
30/04/2012;2;1;2;0;0;0;1
01/05/2012;2;1;0;0;0;1;3
01/05/2012;2;6;0;0;0;0;1
04/05/2012;2;0;0;0;1;0;2
05/05/2012;2;0;1;0;0;0;1
06/05/2012;2;2;0;0;0;0;1
06/05/2012;4;2;0;0;0;0;1
09/05/2012;1;3;0;0;0;0;1
10/05/2012;4;2;0;1;1;0;2
10/05/2012;1;1;0;1;0;0;2
11/05/2012;2;2;1;0;0;0;1
11/05/2012;4;2;0;0;0;0;1
13/05/2012;1;5;0;0;0;0;1
15/05/2012;1;1;0;0;0;0;1
17/05/2012;4;2;0;0;0;0;1
18/05/2012;2;1;0;0;0;0;1
19/05/2012;2;4;0;0;0;0;1
20/05/2012;1;1;2;0;0;0;1
22/05/2012;1;1;0;0;0;0;1
22/05/2012;2;2;0;0;0;0;1
25/05/2012;2;1;0;0;0;0;1
27/05/2012;2;5;0;0;0;0;1
28/05/2012;2;3;0;0;0;0;1
29/05/2012;1;3;0;0;0;0;1
31/05/2012;1;3;0;0;0;0;1
03/06/2012;2;2;0;0;0;0;1
03/06/2012;2;3;0;0;0;0;1
04/06/2012;2;1;0;1;0;0;2
06/06/2012;2;1;0;1;0;0;2
06/06/2012;3;2;0;0;0;0;1
06/06/2012;1;2;0;0;0;0;1
07/06/2012;2;0;1;0;0;0;1
09/06/2012;1;1;0;0;0;0;1
12/06/2012;1;1;0;0;0;0;1
12/06/2012;2;2;0;0;0;0;1
12/06/2012;2;0;1;1;0;0;2
13/06/2012;2;1;0;0;0;0;1
14/06/2012;2;1;0;0;0;0;1
18/06/2012;2;1;0;1;0;0;2
18/06/2012;2;2;0;0;0;0;1
19/06/2012;1;1;2;0;0;0;1
20/06/2012;2;3;0;0;0;0;1
20/06/2012;2;3;0;0;0;0;1
20/06/2012;2;6;0;0;0;0;1
21/06/2012;2;1;0;0;0;0;1
21/06/2012;1;33;0;0;0;0;1
22/06/2012;2;1;0;0;0;0;1
24/06/2012;2;1;0;1;0;0;2
25/06/2012;1;1;0;0;0;0;1
25/06/2012;2;2;0;0;0;0;1
26/06/2012;1;5;0;0;0;0;1
27/06/2012;2;1;0;0;0;0;1
27/06/2012;1;2;1;0;0;0;1
28/06/2012;2;1;0;0;0;0;1
29/06/2012;2;1;0;0;0;0;1
29/06/2012;4;2;0;0;0;0;1
29/06/2012;2;3;0;0;0;0;1
30/06/2012;1;1;0;1;0;0;2
30/06/2012;1;5;0;0;0;0;1
01/07/2012;2;2;1;0;0;0;1
01/07/2012;2;1;0;0;0;0;1
01/07/2012;1;1;0;0;0;0;1
02/07/2012;2;1;0;2;2;0;2
03/07/2012;2;2;0;0;0;0;1
03/07/2012;1;1;0;0;0;0;1
04/07/2012;1;1;1;0;0;0;1
05/07/2012;1;1;0;0;0;0;1
06/07/2012;2;1;0;0;0;0;1
06/07/2012;1;4;0;0;0;0;1
06/07/2012;2;4;0;0;0;0;1
06/07/2012;2;10;0;0;0;0;1
08/07/2012;1;2;0;2;0;0;2
09/07/2012;3;2;0;0;0;0;1
10/07/2012;2;2;0;0;0;0;1
13/07/2012;4;2;0;0;0;0;1
13/07/2012;3;2;0;0;0;0;1
15/07/2012;2;1;0;0;1;1;3
16/07/2012;2;3;0;0;0;0;1
16/07/2012;1;2;0;0;0;0;1
17/07/2012;3;1;1;0;0;0;1
19/07/2012;1;2;0;0;0;0;1
22/07/2012;2;2;0;0;0;0;1
22/07/2012;2;1;0;0;0;0;1
23/07/2012;2;1;0;0;0;0;1
24/07/2012;2;1;0;1;0;0;2
24/07/2012;2;0;1;0;0;0;1
25/07/2012;2;1;0;0;0;0;1
25/07/2012;2;0;1;1;0;0;2
26/07/2012;1;3;1;0;0;0;1
27/07/2012;2;2;0;0;0;0;1
27/07/2012;1;2;0;0;0;0;1
31/07/2012;2;1;1;0;1;0;2
01/08/2012;1;3;0;0;0;0;1
02/08/2012;2;1;1;0;0;0;1
03/08/2012;1;4;0;0;0;0;1
04/08/2012;2;1;0;0;0;0;1
04/08/2012;2;1;0;0;1;0;2
05/08/2012;1;1;0;1;1;0;2
06/08/2012;2;2;0;0;0;0;1
07/08/2012;2;2;0;0;0;0;1
08/08/2012;2;4;0;0;0;0;1
10/08/2012;2;2;0;0;0;0;1
14/08/2012;1;3;0;0;0;0;1
16/08/2012;2;0;2;0;0;0;1
18/08/2012;1;1;0;0;1;0;2
18/08/2012;1;1;0;0;0;0;1
21/08/2012;2;2;0;0;0;0;1
21/08/2012;5;5;0;0;0;0;1
22/08/2012;2;4;0;0;0;0;1
23/08/2012;3;3;0;0;0;0;1
27/08/2012;4;1;1;0;0;0;1
29/08/2012;2;7;0;0;0;0;1
